CODE,DESTINATION,CONNEC COSTO,GRACE TIME,COST /MIN,INITIAL INCR,INCREMENT,STRIP,PRIORITY,PREPEND
7840,Abkhazia Fixed,0,0,0.2173,1,1,0,1,11101
7940,Abkhazia Mobile,0,0,0.2184,1,1,0,1,11101
79407,Abkhazia Mobile - A-Mobile,0,0,0.2187,1,1,0,1,11101
79409,Abkhazia Mobile - Aquafon,0,0,0.2296,1,1,0,1,11101
93,Afghanistan Fixed,0,0,0.1476,1,1,0,1,11101
9375,Afghanistan Mobile - AT,0,0,0.1573,1,1,0,1,11101
9370,Afghanistan Mobile - AWCC,0,0,0.1401,1,1,0,1,11101
9378,Afghanistan Mobile - Etisalat,0,0,0.1557,1,1,0,1,11101
9376,Afghanistan Mobile - MTN,0,0,0.1389,60,60,0,1,11101
9377,Afghanistan Mobile - MTN,0,0,0.1389,60,60,0,1,11101
9372,Afghanistan Mobile - Roshan,0,0,0.1546,1,1,0,1,11101
9379,Afghanistan Mobile - Roshan,0,0,0.1546,1,1,0,1,11101
355,Albania Fixed,0,0,0.1481,1,1,0,1,11101
3554249,Albania Fixed - AlbTel,0,0,0.1507,1,1,0,1,11101
3554250,Albania Fixed - AlbTel,0,0,0.1507,1,1,0,1,11101
35542510,Albania Fixed - AlbTel,0,0,0.1507,1,1,0,1,11101
35542511,Albania Fixed - AlbTel,0,0,0.1507,1,1,0,1,11101
35542512,Albania Fixed - AlbTel,0,0,0.1507,1,1,0,1,11101
35542513,Albania Fixed - AlbTel,0,0,0.1507,1,1,0,1,11101
35542514,Albania Fixed - AlbTel,0,0,0.1507,1,1,0,1,11101
35542515,Albania Fixed - AlbTel,0,0,0.1507,1,1,0,1,11101
35542516,Albania Fixed - AlbTel,0,0,0.1507,1,1,0,1,11101
35542518,Albania Fixed - AlbTel,0,0,0.1507,1,1,0,1,11101
35542519,Albania Fixed - AlbTel,0,0,0.1507,1,1,0,1,11101
3554252,Albania Fixed - AlbTel,0,0,0.1507,1,1,0,1,11101
35521160,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35521161,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35521250,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35521340,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35521440,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
3552155,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35521650,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35521651,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35521740,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35521741,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
3552185,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35521940,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
3552253,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
3552254,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
3552440,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35526160,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35526250,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35526293,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35526323,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35526350,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35526363,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35526373,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35526383,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35526450,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35526490,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35526523,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35526563,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35526650,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35526673,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35526723,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35526770,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35526840,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35526890,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35526950,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35526970,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35526990,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35527023,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35527043,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35527053,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35527070,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35527140,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35527190,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35527223,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35527253,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35527280,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35527323,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35527350,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35527370,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35527390,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35527440,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35527470,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35527490,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35527523,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35527550,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35527570,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35527590,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35527623,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35527660,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35527693,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35527723,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35527760,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35527790,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35527840,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35527860,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35527880,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35527923,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35527950,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35527970,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35527990,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35528143,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35528144,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35528190,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35528223,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35528250,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35528270,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35528290,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35528323,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35528350,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35528390,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35528450,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35528523,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35528570,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35528623,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35528643,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35528680,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35528763,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35528790,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35528823,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35528850,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35528870,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35528890,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35528923,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35528950,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35528970,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35528990,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35529140,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35529190,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35529240,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35529280,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35529340,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35529370,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35529390,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35529423,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35529460,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35529490,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35529523,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35529550,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35529570,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35529590,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35529623,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35529650,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35529680,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35529723,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35529750,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35529763,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35529780,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35531150,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35531151,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35531250,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35531350,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35531351,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
3553270,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
3553350,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
3553351,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
3553490,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
3553491,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
3553560,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35536023,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35536043,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35536063,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35536073,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35536090,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35536150,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35536240,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35536290,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35536340,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35536380,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35536440,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35536480,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35536540,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35536580,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35536640,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35536670,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35536740,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35536770,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35536840,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35536890,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35536923,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35536993,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35537140,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35537141,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35537223,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35537263,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35537283,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35537293,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35537340,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35537370,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35537393,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35537450,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35537490,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35537523,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35537563,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35537590,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35537623,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35537680,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35537740,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35537773,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35537790,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35537823,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35537843,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35537853,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35537870,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35537890,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35538150,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35538151,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35538152,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35538240,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35538241,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35538350,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35538423,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35538470,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35538523,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35538593,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35538623,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35538650,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35538680,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35538693,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35538725,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35538790,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35538850,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35538940,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35538980,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35539150,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35539151,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35539240,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35539241,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35539360,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35539361,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35539450,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35539560,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35539640,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35539690,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35539740,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35539790,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35539823,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35539850,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35539880,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
3554630,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
3554631,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
3554632,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
3554633,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35547210,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35547425,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35547550,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35547700,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35547870,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35547950,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35548270,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35548271,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35548272,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35548570,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35548660,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35548750,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35548855,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35548935,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35548936,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35549250,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35549440,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35549560,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35549730,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35549830,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35549930,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
3555114,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35551240,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35551241,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35551360,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35551361,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35551460,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35551461,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
3555263,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
3555264,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
3555370,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
3555490,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
3555491,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
3555540,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35556150,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35556240,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35556293,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35556340,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35556445,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35556465,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35556550,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35556583,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35557043,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35557070,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35557094,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35557180,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35557260,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35557390,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35557463,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35557464,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35557494,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35557543,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35557544,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35557584,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35557643,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35557644,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35557683,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35557770,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35557771,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35557843,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35557865,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35557943,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35557963,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35557993,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35558023,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35558073,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35558150,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35558151,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35558250,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35558323,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35558373,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35558424,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35558460,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35558484,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35558494,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35558540,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35558564,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35558580,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35558594,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35558624,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35558670,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35558693,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35558724,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35558764,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35558790,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35558824,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35558842,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35558852,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35558882,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35558924,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35558953,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35558983,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35559150,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35559240,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35559324,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35559360,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35559394,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35559424,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35559462,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35559492,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35559540,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35559572,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35559622,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35559664,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35559674,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35559684,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35559694,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35559722,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35559754,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35559770,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35559794,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35581140,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35581141,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35581240,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35581241,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35581340,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35581341,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35581450,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35581451,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35581540,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
3558290,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
3558291,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
3558340,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
3558460,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
3558550,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35586022,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35586070,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35586082,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35586150,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35586260,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35586344,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35586372,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35586424,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35586462,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35586472,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35586494,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35586524,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35586572,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35586582,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35586622,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35586672,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35586750,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35586796,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35586850,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35586892,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35586922,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35586972,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35587150,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
35587151,Albania Fixed - AMC,0,0,0.1417,1,1,0,1,11101
